index,zpid,id,imgSrc,detailUrl,TypeofProperty,formattedprice,Price,address,addressStreet,addressZipcode,beds,baths,area,latLong,has3DModel,brokerName,best_deal
649,2060169352,2060169352,https://photos.zillowstatic.com/fp/f59b1609c9b8e87fedf5cbe2541124a8-p_e.jpg,https://www.zillow.com/homedetails/2919-Graveley-St-Vancouver-BC-V5K-3J3/2060169352_zpid/,Multi-family home,"C$1,649,900",1649900,"2919 Graveley St, Vancouver, BC V5K 3J3",2919 Graveley St,V5K3J3,3,4,1535,"{'latitude': 49.27018, 'longitude': -123.05578}",FALSE,Sutton Group - 1st West Realty,1649900
488,314398025,314398025,https://photos.zillowstatic.com/fp/3c08b5bc296cb7176fa124bdce5720f5-p_e.jpg,https://www.zillow.com/homedetails/3495-Franklin-St-Vancouver-BC-V5K-1Y4/314398025_zpid/,Multi-family home,"C$1,500,000",1500000,"3495 Franklin St, Vancouver, BC V5K 1Y4",3495 Franklin St,V5K1Y4,4,4,1546,"{'latitude': 49.2823, 'longitude': -123.02862}",FALSE,RE/MAX Crest Realty,1500000
738,314397306,314397306,https://photos.zillowstatic.com/fp/231dc0a6081e1578b9664b55632534b8-p_e.jpg,https://www.zillow.com/homedetails/2697-Dundas-St-Vancouver-BC-V5K-1R1/314397306_zpid/,Multi-family home,"C$1,579,000",1579000,"2697 Dundas St, Vancouver, BC V5K 1R1",2697 Dundas St,V5K1R1,3,3,1546,"{'latitude': 49.285027, 'longitude': -123.04965}",FALSE,eXp Realty,1579000
254,314373031,314373031,https://photos.zillowstatic.com/fp/56dea59a7861cc9012db50340ebc3d21-p_e.jpg,https://www.zillow.com/homedetails/1014-E-16th-Ave-Vancouver-BC-V5T-2W1/314373031_zpid/,Multi-family home,"C$1,658,800",1658800,"1014 E 16th Ave, Vancouver, BC V5T 2W1",1014 E 16th Ave,V5T2W1,3,4,1559,"{'latitude': 49.256058, 'longitude': -123.08318}",FALSE,Macdonald Realty,1658800
780,2060929386,2060929386,https://photos.zillowstatic.com/fp/550cdd961d3f9211086a2c64cc477b5f-p_e.jpg,https://www.zillow.com/homedetails/1018-E-16th-Ave-Vancouver-BC-V5T-2W1/2060929386_zpid/,Multi-family home,"C$1,688,800",1688800,"1018 E 16th Ave, Vancouver, BC V5T 2W1",1018 E 16th Ave,V5T2W1,3,4,1562,{},TRUE,Macdonald Realty,1688800
715,314393167,314393167,https://photos.zillowstatic.com/fp/ae64b7d3860579d6751d75ffdce2dc52-p_e.jpg,https://www.zillow.com/homedetails/5816-Beatrice-St-Vancouver-BC-V5P-3P9/314393167_zpid/,Multi-family home,"C$1,558,000",1558000,"5816 Beatrice St, Vancouver, BC V5P 3P9",5816 Beatrice St,V5P3P9,5,4,1565,"{'latitude': 49.23145, 'longitude': -123.06653}",FALSE,Sutton Group-West Coast Realty,1558000
165,2060156903,2060156903,https://photos.zillowstatic.com/fp/b8b19d25a234b6800577b60b2262827e-p_e.jpg,https://www.zillow.com/homedetails/476-E-60th-Ave-Vancouver-BC-V5X-1Z5/2060156903_zpid/,Multi-family home,"C$1,425,000",1425000,"476 E 60th Ave, Vancouver, BC V5X 1Z5",476 E 60th Ave,V5X1Z5,4,4,1577,"{'latitude': 49.21604, 'longitude': -123.10594}",FALSE,Coldwell Banker Universe Realty,1425000
513,2060160303,2060160303,https://photos.zillowstatic.com/fp/6b36b18f81b2c994b68467102ca075dc-p_e.jpg,https://www.zillow.com/homedetails/2691-Kitchener-St-Vancouver-BC-V5K-3C4/2060160303_zpid/,Multi-family home,"C$1,599,000",1599000,"2691 Kitchener St, Vancouver, BC V5K 3C4",2691 Kitchener St,V5K3C4,3,3,1579,"{'latitude': 49.272552, 'longitude': -123.05576}",FALSE,Royal Pacific Realty (Kingsway) Ltd.,1599000
179,314369722,314369722,https://photos.zillowstatic.com/fp/d4a70ab0a893117c376bb110fd1c94e7-p_e.jpg,https://www.zillow.com/homedetails/2375-E-4th-Ave-Vancouver-BC-V5N-1L2/314369722_zpid/,Multi-family home,"C$1,735,000",1735000,"2375 E 4th Ave, Vancouver, BC V5N 1L2",2375 E 4th Ave,V5N1L2,4,4,1580,"{'latitude': 49.26703, 'longitude': -123.05704}",FALSE,Oakwyn Realty Northwest,1735000
683,314358847,314358847,https://photos.zillowstatic.com/fp/b07628ae110db7ac71899443ab5e608a-p_e.jpg,https://www.zillow.com/homedetails/8032-Shaughnessy-St-Vancouver-BC-V6P-3X8/314358847_zpid/,Multi-family home,"C$2,280,000",2280000,"8032 Shaughnessy St, Vancouver, BC V6P 3X8",8032 Shaughnessy St,V6P3X8,4,4,1589,"{'latitude': 49.212635, 'longitude': -123.12833}",FALSE,Sutton Centre Realty,2280000
319,314324085,314324085,https://photos.zillowstatic.com/fp/ea717922711ef7bf70f09ee99a3ee5ce-p_e.jpg,https://www.zillow.com/homedetails/2017-Creelman-Ave-Vancouver-BC-V6J-1C2/314324085_zpid/,Multi-family home,"C$2,498,000",2498000,"2017 Creelman Ave, Vancouver, BC V6J 1C2",2017 Creelman Ave,V6J1C2,3,3,1601,"{'latitude': 49.274757, 'longitude': -123.150665}",FALSE,Dexter Realty,2498000
328,2061667859,2061667859,https://photos.zillowstatic.com/fp/a93cd8471f0f9b0ac22b9f7c91354a86-p_e.jpg,https://www.zillow.com/homedetails/2748-Grant-St-1-Vancouver-BC-V5K-3H2/2061667859_zpid/,Multi-family home,"C$1,699,000",1699000,"2748 Grant St #1, Vancouver, BC V5K 3H2",2748 Grant St #1,V5K3H2,4,4,1602,"{'latitude': 49.271076, 'longitude': -123.04812}",FALSE,Stilhavn Real Estate Services,1699000
225,314401205,314401205,https://photos.zillowstatic.com/fp/c2e8f23e41e4ce4b6c3e2b902e3e0902-p_e.jpg,https://www.zillow.com/homedetails/2689-Kitchener-St-Vancouver-BC-V5K-3C9/314401205_zpid/,Multi-family home,"C$1,610,000",1610000,"2689 Kitchener St, Vancouver, BC V5K 3C9",2689 Kitchener St,V5K3C9,3,3,1614,"{'latitude': 49.27255, 'longitude': -123.04978}",FALSE,Royal Pacific Realty (Kingsway) Ltd.,1610000
175,2060510526,2060510526,https://photos.zillowstatic.com/fp/c65fabf3189901a43982b63832826588-p_e.jpg,https://www.zillow.com/homedetails/6749-Knight-St-Vancouver-BC-V5P-2T4/2060510526_zpid/,Multi-family home,"C$1,498,000",1498000,"6749 Knight St, Vancouver, BC V5P 2T4",6749 Knight St,V5P2T4,4,4,1618,{},FALSE,Sutton Group-West Coast Realty,1498000
417,2060557089,2060557089,https://photos.zillowstatic.com/fp/c10cb02d26a9d0970ee0a750249cc483-p_e.jpg,https://www.zillow.com/homedetails/2228-Garden-Dr-Vancouver-BC-V5N-4Y6/2060557089_zpid/,Multi-family home,"C$1,599,000",1599000,"2228 Garden Dr, Vancouver, BC V5N 4Y6",2228 Garden Dr,V5N4Y6,4,3,1620,"{'latitude': 49.252975, 'longitude': -123.05874}",FALSE,Dexter Realty,1599000
535,2061357131,2061357131,https://photos.zillowstatic.com/fp/931bb7375f5576cc02ae1a8c792690f2-p_e.jpg,https://www.zillow.com/homedetails/6958-Knight-St-Vancouver-BC-V5P-2T4/2061357131_zpid/,Multi-family home,"C$1,598,000",1598000,"6958 Knight St, Vancouver, BC V5P 2T4",6958 Knight St,V5P2T4,5,4,1625,"{'latitude': 49.239716, 'longitude': -123.07685}",FALSE,Royal Pacific Realty Corp.,1598000
737,2067851669,2067851669,https://photos.zillowstatic.com/fp/2a1e4580d636e9ebb554e1cd28d55f9c-p_e.jpg,https://www.zillow.com/homedetails/7237-Prince-Albert-St-Vancouver-BC-V5X-3Y9/2067851669_zpid/,Multi-family home,"C$1,698,000",1698000,"7237 Prince Albert St, Vancouver, BC V5X 3Y9",7237 Prince Albert St,V5X3Y9,4,4,1640,{},FALSE,Sutton Group-West Coast Realty,1698000
578,2061585414,2061585414,https://photos.zillowstatic.com/fp/01b87ad881d1747e767d3907e7b57734-p_e.jpg,https://www.zillow.com/homedetails/2917-Parker-St-Vancouver-BC-V5K-2T1/2061585414_zpid/,Multi-family home,"C$1,599,000",1599000,"2917 Parker St, Vancouver, BC V5K 2T1",2917 Parker St,V5K2T1,3,3,1654,"{'latitude': 49.275658, 'longitude': -123.05611}",FALSE,Engel & Volkers Vancouver,1599000
360,314369251,314369251,https://photos.zillowstatic.com/fp/88bc4bbe6d0329e4c28e2639644b9382-p_e.jpg,https://www.zillow.com/homedetails/1808-E-2nd-Ave-Vancouver-BC-V5N-1E2/314369251_zpid/,Multi-family home,"C$1,799,999",1799999,"1808 E 2nd Ave, Vancouver, BC V5N 1E2",1808 E 2nd Ave,V5N1E2,4,4,1660,"{'latitude': 49.268414, 'longitude': -123.06753}",FALSE,Oakwyn Realty Ltd.,1799999
1185,314369942,314369942,https://photos.zillowstatic.com/fp/bc4e44c9c96ecc5b1d1521821ddbf1bc-p_e.jpg,https://www.zillow.com/homedetails/1787-E-6th-Ave-Vancouver-BC-V5N-1P4/314369942_zpid/,Multi-family home,"C$1,499,900",1499900,"1787 E 6th Ave, Vancouver, BC V5N 1P4",1787 E 6th Ave,V5N1P4,3,3,1665,"{'latitude': 49.265285, 'longitude': -123.0678}",FALSE,Stilhavn Real Estate Services,1499900
773,2066612979,2066612979,https://photos.zillowstatic.com/fp/b1eb2213fef525c441f3ced71b7a80fe-p_e.jpg,https://www.zillow.com/homedetails/6524-Angus-Dr-Vancouver-BC-V6P-5H9/2066612979_zpid/,Multi-family home,"C$2,598,800",2598800,"6524 Angus Dr, Vancouver, BC V6P 5H9",6524 Angus Dr,V6P5H9,3,5,1684,{},TRUE,Royal Pacific Realty Corp.,2598800
521,2066615374,2066615374,https://photos.zillowstatic.com/fp/f559be10d5a20bba67997bf57e57d748-p_e.jpg,https://www.zillow.com/homedetails/6530-Angus-Dr-Vancouver-BC-V6P-5H9/2066615374_zpid/,Multi-family home,"C$2,598,000",2598000,"6530 Angus Dr, Vancouver, BC V6P 5H9",6530 Angus Dr,V6P5H9,4,5,1708,{},TRUE,Royal Pacific Realty Corp.,2598000
1167,2063143115,2063143115,https://photos.zillowstatic.com/fp/795780aa4c798142c0472a1bd6ad20b1-p_e.jpg,https://www.zillow.com/homedetails/1668-E-15th-Ave-Vancouver-BC-V5T-2R5/2063143115_zpid/,Multi-family home,"C$1,789,000",1789000,"1668 E 15th Ave, Vancouver, BC V5T 2R5",1668 E 15th Ave,V5T2R5,3,4,1709,{},FALSE,RE/MAX Select Realty,1789000
386,314365486,314365486,https://photos.zillowstatic.com/fp/9b3e409f8eb38ea30fcbd3a8bcacabe3-p_e.jpg,https://www.zillow.com/homedetails/1022-Odlum-Dr-Vancouver-BC-V5L-3L6/314365486_zpid/,Multi-family home,"C$1,749,000",1749000,"1022 Odlum Dr, Vancouver, BC V5L 3L6",1022 Odlum Dr,V5L3L6,5,3,1716,"{'latitude': 49.27539, 'longitude': -123.07553}",TRUE,Macdonald Realty,1749000
612,2060637697,2060637697,https://photos.zillowstatic.com/fp/3b43967438c1b63fc3669ec55469ca49-p_e.jpg,https://www.zillow.com/homedetails/1477-E-59th-Ave-Vancouver-BC-V5P-2G7/2060637697_zpid/,Multi-family home,"C$1,828,000",1828000,"1477 E 59th Ave, Vancouver, BC V5P 2G7",1477 E 59th Ave,V5P2G7,4,4,1729,"{'latitude': 49.2161, 'longitude': -123.07663}",FALSE,Sutton Group-West Coast Realty,1828000
1164,314394764,314394764,https://photos.zillowstatic.com/fp/15051a4fb967cabb5fe9224af39ca349-p_e.jpg,https://www.zillow.com/homedetails/1907-E-40th-Ave-Vancouver-BC-V5P-1J1/314394764_zpid/,Multi-family home,"C$1,689,999",1689999,"1907 E 40th Ave, Vancouver, BC V5P 1J1",1907 E 40th Ave,V5P1J1,3,4,1740,"{'latitude': 49.23394, 'longitude': -123.06724}",FALSE,Sutton Group-West Coast Realty,1689999
213,314329364,314329364,https://photos.zillowstatic.com/fp/ab52d650eaab40759ddaf86053ab462b-p_e.jpg,https://www.zillow.com/homedetails/1912-W-14th-Ave-Vancouver-BC-V6J-2K2/314329364_zpid/,Multi-family home,"C$2,098,000",2098000,"1912 W 14th Ave, Vancouver, BC V6J 2K2",1912 W 14th Ave,V6J2K2,2,3,1752,"{'latitude': 49.258797, 'longitude': -123.148796}",FALSE,Macdonald Realty,2098000
755,2066654277,2066654277,https://photos.zillowstatic.com/fp/468ee7dced3f0e52158b2e0e71b6b871-p_e.jpg,https://www.zillow.com/homedetails/719-E-26th-Ave-Vancouver-BC-V5V-2G7/2066654277_zpid/,Multi-family home,"C$1,869,000",1869000,"719 E 26th Ave, Vancouver, BC V5V 2G7",719 E 26th Ave,V5V2G7,4,4,1755,{},FALSE,RE/MAX City Realty,1869000
265,2060180462,2060180462,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=49.25733184814453,-123.16877746582031&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=twtheY769oRJK5x93smL18jonZw=",https://www.zillow.com/homedetails/3736-Macdonald-St-Vancouver-BC-V6L-2N2/2060180462_zpid/,Multi-family home,"C$2,498,000",2498000,"3736 Macdonald St, Vancouver, BC V6L 2N2",3736 Macdonald St,V6L2N2,4,4,1765,"{'latitude': 49.25733, 'longitude': -123.16878}",FALSE,Sutton Group-West Coast Realty,2498000
397,314337290,314337290,https://photos.zillowstatic.com/fp/009e04ceb94b06e60467cbc957a3998c-p_e.jpg,https://www.zillow.com/homedetails/2796-W-21st-Ave-Vancouver-BC-V6L-1K3/314337290_zpid/,Multi-family home,"C$2,498,000",2498000,"2796 W 21st Ave, Vancouver, BC V6L 1K3",2796 W 21st Ave,V6L1K3,4,4,1765,"{'latitude': 49.25343, 'longitude': -123.16753}",FALSE,Sutton Group-West Coast Realty,2498000
1191,2063143128,2063143128,https://photos.zillowstatic.com/fp/a79abb31aadb1b2057d07cd476fc209c-p_e.jpg,https://www.zillow.com/homedetails/1672-E-15th-Ave-Vancouver-BC-V5N-2E4/2063143128_zpid/,Multi-family home,"C$1,789,000",1789000,"1672 E 15th Ave, Vancouver, BC V5N 2E4",1672 E 15th Ave,V5N2E4,3,4,1770,{},FALSE,RE/MAX Select Realty,1789000
724,314336887,314336887,https://photos.zillowstatic.com/fp/0c48b687f3cd1e2392968bcd29ae2635-p_e.jpg,https://www.zillow.com/homedetails/2815-W-19th-Ave-Vancouver-BC-V6L-1E4/314336887_zpid/,Multi-family home,"C$2,278,000",2278000,"2815 W 19th Ave, Vancouver, BC V6L 1E4",2815 W 19th Ave,V6L1E4,4,4,1780,"{'latitude': 49.255756, 'longitude': -123.168175}",FALSE,Team 3000 Realty Ltd.,2278000
91,2060148073,2060148073,https://photos.zillowstatic.com/fp/8efada7f794ab61980633067263363e4-p_e.jpg,https://www.zillow.com/homedetails/1412-E-54th-Ave-Vancouver-BC-V5P-1Y3/2060148073_zpid/,Multi-family home,"C$1,698,000",1698000,"1412 E 54th Ave, Vancouver, BC V5P 1Y3",1412 E 54th Ave,V5P1Y3,5,4,1795,"{'latitude': 49.221867, 'longitude': -123.13965}",FALSE,Sutton Group-West Coast Realty,1698000
104,314385314,314385314,https://photos.zillowstatic.com/fp/76f0e1dd123c495088ae2c912790febd-p_e.jpg,https://www.zillow.com/homedetails/1410-E-54th-Ave-Vancouver-BC-V5P-1Y1/314385314_zpid/,Multi-family home,"C$1,698,000",1698000,"1410 E 54th Ave, Vancouver, BC V5P 1Y1",1410 E 54th Ave,V5P1Y1,5,4,1795,"{'latitude': 49.220184, 'longitude': -123.077194}",FALSE,Sutton Group-West Coast Realty,1698000
746,2060428805,2060428805,https://photos.zillowstatic.com/fp/84610e29a3ebccf7c97508cb1d932a95-p_e.jpg,https://www.zillow.com/homedetails/2720-Stephens-St-Vancouver-BC-V6K-3X6/2060428805_zpid/,Multi-family home,"C$2,898,000",2898000,"2720 Stephens St, Vancouver, BC V6K 3X6",2720 Stephens St,V6K3X6,3,4,1800,"{'latitude': 49.27167, 'longitude': -123.16594}",FALSE,RE/MAX Select Properties,2898000
625,314325673,314325673,https://photos.zillowstatic.com/fp/333f3443b2208fff57c689128f362728-p_e.jpg,https://www.zillow.com/homedetails/3619-W-5th-Ave-Vancouver-BC-V6R-1S3/314325673_zpid/,Multi-family home,"C$2,288,000",2288000,"3619 W 5th Ave, Vancouver, BC V6R 1S3",3619 W 5th Ave,V6R1S3,3,4,1820,"{'latitude': 49.26801, 'longitude': -123.18409}",FALSE,RE/MAX Crest Realty,2288000
610,2061691396,2061691396,https://photos.zillowstatic.com/fp/09f29f4895f68a84525a5f230ac2d1cc-p_e.jpg,https://www.zillow.com/homedetails/6511-Tyne-St-Vancouver-BC-V5S-3L4/2061691396_zpid/,Multi-family home,"C$1,798,000",1798000,"6511 Tyne St, Vancouver, BC V5S 3L4",6511 Tyne St,V5S3L4,4,4,1856,"{'latitude': 49.228714, 'longitude': -123.03153}",FALSE,Sutton Group-West Coast Realty,1798000
350,314341562,314341562,https://photos.zillowstatic.com/fp/b364713d06203bfd387df3236f704454-p_e.jpg,https://www.zillow.com/homedetails/2974-W-42nd-Ave-Vancouver-BC-V6N-3G9/314341562_zpid/,Multi-family home,"C$2,618,000",2618000,"2974 W 42nd Ave, Vancouver, BC V6N 3G9",2974 W 42nd Ave,V6N3G9,4,4,1915,"{'latitude': 49.233482, 'longitude': -123.17237}",TRUE,Heller Murch Realty,2618000
331,314324926,314324926,https://photos.zillowstatic.com/fp/67999de297a82c37c655aa0b0640d261-p_e.jpg,https://www.zillow.com/homedetails/3623-W-2nd-Ave-Vancouver-BC-V6R-1J6/314324926_zpid/,Multi-family home,"C$2,498,800",2498800,"3623 W 2nd Ave, Vancouver, BC V6R 1J6",3623 W 2nd Ave,V6R1J6,3,2,1919,"{'latitude': 49.27064, 'longitude': -123.18421}",TRUE,Homeland Realty,2498800
215,314335344,314335344,https://photos.zillowstatic.com/fp/175aa02fcb62fa2d37667ea3bdfeabd8-p_e.jpg,https://www.zillow.com/homedetails/3511-Mayfair-Ave-Vancouver-BC-V6N-2Z2/314335344_zpid/,Multi-family home,"C$2,888,000",2888000,"3511 Mayfair Ave, Vancouver, BC V6N 2Z2",3511 Mayfair Ave,V6N2Z2,5,4,1952,"{'latitude': 49.237125, 'longitude': -123.18252}",TRUE,Faith Wilson Group,2888000
1182,314323851,314323851,https://photos.zillowstatic.com/fp/f605f76215eb5e367f744740a7fb4bcc-p_e.jpg,https://www.zillow.com/homedetails/1317-Chestnut-St-Vancouver-BC-V6J-3K1/314323851_zpid/,Multi-family home,"C$1,998,000",1998000,"1317 Chestnut St, Vancouver, BC V6J 3K1",1317 Chestnut St,V6J3K1,3,3,1978,"{'latitude': 49.274097, 'longitude': -123.146774}",FALSE,RE/MAX Select Realty,1998000
230,314363261,314363261,https://photos.zillowstatic.com/fp/fe160f059f1165bd0fd448a05813b1a6-p_e.jpg,https://www.zillow.com/homedetails/557-E-7th-Ave-Vancouver-BC-V5T-1N8/314363261_zpid/,Multi-family home,"C$1,898,000",1898000,"557 E 7th Ave, Vancouver, BC V5T 1N8",557 E 7th Ave,V5T1N8,3,4,1983,"{'latitude': 49.264442, 'longitude': -123.09175}",FALSE,RE/MAX Select Properties,1898000
781,314416035,314416035,https://photos.zillowstatic.com/fp/59827a4c6b3d842e5bca3991ade97b1a-p_e.jpg,https://www.zillow.com/homedetails/2280-E-38th-Ave-Vancouver-BC-V5P-1H1/314416035_zpid/,Multi-family home,"C$1,748,000",1748000,"2280 E 38th Ave, Vancouver, BC V5P 1H1",2280 E 38th Ave,V5P1H1,4,4,2008,"{'latitude': 49.235607, 'longitude': -123.05953}",FALSE,Pacific Evergreen Realty Ltd.,1748000
652,2064320378,2064320378,https://photos.zillowstatic.com/fp/efb24fcc9e337649946b7dc125a57f29-p_e.jpg,https://www.zillow.com/homedetails/3596-W-38th-Ave-Vancouver-BC-V6N-2W8/2064320378_zpid/,Multi-family home,"C$2,388,000",2388000,"3596 W 38th Ave, Vancouver, BC V6N 2W8",3596 W 38th Ave,V6N2W8,6,5,2015,{},FALSE,Parallel 49 Realty,2388000
487,314398456,314398456,https://photos.zillowstatic.com/fp/12532edf6658234b901ef1c97d6fc1c7-p_e.jpg,https://www.zillow.com/homedetails/2731-Turner-St-Vancouver-BC-V5K-2G3/314398456_zpid/,Multi-family home,"C$1,788,000",1788000,"2731 Turner St, Vancouver, BC V5K 2G3",2731 Turner St,V5K2G3,6,5,2056,"{'latitude': 49.279373, 'longitude': -123.04853}",FALSE,Royal Pacific Realty Corp.,1788000
342,314411568,314411568,https://photos.zillowstatic.com/fp/57f851ce85c51ced2dba249bf7573ac0-p_e.jpg,https://www.zillow.com/homedetails/5525-Earles-St-Vancouver-BC-V5R-3S3/314411568_zpid/,Multi-family home,"C$1,898,888",1898888,"5525 Earles St, Vancouver, BC V5R 3S3",5525 Earles St,V5R3S3,5,4,2057,"{'latitude': 49.234463, 'longitude': -123.04922}",FALSE,Planet Group Realty Inc.,1898888
492,2061810237,2061810237,https://photos.zillowstatic.com/fp/3a02c6a30643cdbd12b8951e78d823d1-p_e.jpg,https://www.zillow.com/homedetails/434-Lakewood-Dr-Vancouver-BC-V5L-4L7/2061810237_zpid/,Multi-family home,"C$1,799,000",1799000,"434 Lakewood Dr, Vancouver, BC V5L 4L7",434 Lakewood Dr,V5L4L7,4,3,2063,{},FALSE,Zolo Realty,1799000
690,314335272,314335272,https://photos.zillowstatic.com/fp/28248b31327d00f4efb5da485d9bad8e-p_e.jpg,https://www.zillow.com/homedetails/3594-W-38th-Ave-Vancouver-BC-V6N-2Y1/314335272_zpid/,Multi-family home,"C$2,518,000",2518000,"3594 W 38th Ave, Vancouver, BC V6N 2Y1",3594 W 38th Ave,V6N2Y1,6,5,2135,"{'latitude': 49.23748, 'longitude': -123.185036}",FALSE,Parallel 49 Realty,2518000
554,2060558971,2060558971,https://photos.zillowstatic.com/fp/ffc55cea7b17a600e940ebda4c01f35c-p_e.jpg,https://www.zillow.com/homedetails/717-E-26th-Ave-Vancouver-BC-V5Z-2E7/2060558971_zpid/,Multi-family home,"C$2,299,000",2299000,"717 E 26th Ave, Vancouver, BC V5Z 2E7",717 E 26th Ave,V5Z2E7,5,4,2286,"{'latitude': 49.2483, 'longitude': -123.12091}",TRUE,RE/MAX City Realty,2299000
699,314333607,314333607,https://photos.zillowstatic.com/fp/4e53bd0ac5e6195cdd2990f8594bbeed-p_e.jpg,https://www.zillow.com/homedetails/3781-W-27th-Ave-Vancouver-BC-V6S-1R2/314333607_zpid/,Multi-family home,"C$3,098,000",3098000,"3781 W 27th Ave, Vancouver, BC V6S 1R2",3781 W 27th Ave,V6S1R2,5,5,2428,"{'latitude': 49.248325, 'longitude': -123.18769}",FALSE,Engel & Volkers Vancouver,3098000
486,2060627823,2060627823,https://photos.zillowstatic.com/fp/535398a3d4aef2c9e1b1c0ea41c590ef-p_e.jpg,https://www.zillow.com/homedetails/3502-E-48th-Ave-Vancouver-BC-V5S-1G4/2060627823_zpid/,Multi-family home,"C$1,999,000",1999000,"3502 E 48th Ave, Vancouver, BC V5S 1G4",3502 E 48th Ave,V5S1G4,4,4,2536,"{'latitude': 49.225536, 'longitude': -123.05831}",TRUE,Nu Stream Realty Inc.,1999000
591,2060795773,2060795773,https://photos.zillowstatic.com/fp/48f80fec57fe4e812f2845525bd6c2dc-p_e.jpg,https://www.zillow.com/homedetails/586-E-19th-Ave-Vancouver-BC-V5V-1H7/2060795773_zpid/,Multi-family home,"C$2,398,000",2398000,"586 E 19th Ave, Vancouver, BC V5V 1H7",586 E 19th Ave,V5V1H7,4,5,2573,"{'latitude': 49.25347, 'longitude': -123.104126}",FALSE,RE/MAX Select Properties,2398000
446,314345973,314345973,https://photos.zillowstatic.com/fp/ef4293586c4fdc0d9a04fcb2330331e3-p_e.jpg,https://www.zillow.com/homedetails/1736-W-14th-Ave-Vancouver-BC-V6J-2J7/314345973_zpid/,Multi-family home,"C$2,788,000",2788000,"1736 W 14th Ave, Vancouver, BC V6J 2J7",1736 W 14th Ave,V6J2J7,3,4,2849,"{'latitude': 49.25873, 'longitude': -123.14448}",FALSE,Macdonald Realty,2788000
255,2060941923,2060941923,https://photos.zillowstatic.com/fp/4e353a45cfc8727b687e398a6d3a081a-p_e.jpg,https://www.zillow.com/homedetails/2435-Kingsway-204-Vancouver-BC-V5R-5G8/2060941923_zpid/,Townhouse,"C$649,800",649800,"2435 Kingsway #204, Vancouver, BC V5R 5G8",2435 Kingsway #204,V5R5G8,1,1,528,"{'latitude': 49.241, 'longitude': -123.05549}",FALSE,Oakwyn Realty Ltd.,649800
1160,314365672,314365672,https://photos.zillowstatic.com/fp/42ce9ff64db0110b3435dcfb227c0880-p_e.jpg,https://www.zillow.com/homedetails/1676-E-4th-Ave-Vancouver-BC-V5N-1J8/314365672_zpid/,Townhouse,"C$699,000",699000,"1676 E 4th Ave, Vancouver, BC V5N 1J8",1676 E 4th Ave,V5N1J8,2,1,722,"{'latitude': 49.26663, 'longitude': -123.07007}",FALSE,Stonehaus Realty Corp.,699000
518,314363091,314363091,https://photos.zillowstatic.com/fp/7fee20ba094d0997e6949edaf4eda501-p_e.jpg,https://www.zillow.com/homedetails/276-E-2nd-Ave-Vancouver-BC-V5T-1B7/314363091_zpid/,Townhouse,"C$839,000",839000,"276 E 2nd Ave, Vancouver, BC V5T 1B7",276 E 2nd Ave,V5T1B7,1,1,774,"{'latitude': 49.267906, 'longitude': -123.09922}",FALSE,Macdonald Realty,839000
541,2060712069,2060712069,https://photos.zillowstatic.com/fp/b1c2fae6dfa8de776fb7dee736d0751b-p_e.jpg,https://www.zillow.com/homedetails/550-Taylor-St-18-Vancouver-BC-V6B-1R1/2060712069_zpid/,Townhouse,"C$789,000",789000,"550 Taylor St #18, Vancouver, BC V6B 1R1",550 Taylor St #18,V6B1R1,1,1,783,"{'latitude': 49.279778, 'longitude': -123.105576}",FALSE,Royal LePage West Real Estate Services,789000
459,2060635264,2060635264,https://photos.zillowstatic.com/fp/9a71e6632deeae866e34b59e92f344dc-p_e.jpg,https://www.zillow.com/homedetails/3625-Rae-Ave-Vancouver-BC-V5R-2P6/2060635264_zpid/,Townhouse,"C$799,000",799000,"3625 Rae Ave, Vancouver, BC V5R 2P6",3625 Rae Ave,V5R2P6,2,2,837,"{'latitude': 49.237156, 'longitude': -123.02518}",FALSE,Century 21 In Town Realty,799000
219,314411074,314411074,https://photos.zillowstatic.com/fp/0d9c64bd35984c5fd671ccfda7f6677b-p_e.jpg,https://www.zillow.com/homedetails/5188-Chambers-St-Vancouver-BC-V5R-0G2/314411074_zpid/,Townhouse,"C$799,888",799888,"5188 Chambers St, Vancouver, BC V5R 0G2",5188 Chambers St,V5R0G2,2,2,857,"{'latitude': 49.23753, 'longitude': -123.05267}",FALSE,eXp Realty (Branch),799888
132,2060828590,2060828590,https://photos.zillowstatic.com/fp/d04a442a3ac80d696f9c20fa724fdaec-p_e.jpg,https://www.zillow.com/homedetails/1328-W-73rd-Ave-1-Vancouver-BC-V6P-3E7/2060828590_zpid/,Townhouse,"C$699,000",699000,"1328 W 73rd Ave #1, Vancouver, BC V6P 3E7",1328 W 73rd Ave #1,V6P3E7,2,2,858,"{'latitude': 49.20408, 'longitude': -123.1356}",FALSE,Macdonald Realty,699000
707,314427927,314427927,https://photos.zillowstatic.com/fp/3f860d1af6c1095c1ab23ae10ea65214-p_e.jpg,https://www.zillow.com/homedetails/517-Drake-St-Vancouver-BC-V6B-4K8/314427927_zpid/,Townhouse,"C$1,099,900",1099900,"517 Drake St, Vancouver, BC V6B 4K8",517 Drake St,V6B4K8,2,1,868,"{'latitude': 49.27531, 'longitude': -123.12564}",FALSE,Properly Homes,1099900
