latitude,longitude,ZipCode
49.2159,-123.987,V9T 0M6
49.2075,-123.9785,V9T 1A1
49.2076,-123.9798,V9T 1A2
49.2077,-123.9797,V9T 1A3
49.2068,-123.9811,V9T 1A4
49.2078,-123.981,V9T 1A5
49.208,-123.9795,V9T 1A6
49.208,-123.9795,V9T 1A7
49.2065,-123.9782,V9T 1A8
49.2074,-123.9792,V9T 1A9
49.2061,-123.9796,V9T 1B1
49.2071,-123.9797,V9T 1B2
49.2061,-123.97,V9T 1B3
49.2087,-123.9775,V9T 1B4
49.2074,-123.9741,V9T 1B5
49.2074,-123.9744,V9T 1B6
49.2094,-123.9785,V9T 1B7
49.2101,-123.9842,V9T 1B8
49.2101,-123.9838,V9T 1B9
49.2102,-123.9886,V9T 1C1
49.2101,-123.9855,V9T 1C2
49.2102,-123.9877,V9T 1C3
49.2101,-123.9888,V9T 1C4
49.2101,-123.9895,V9T 1C5
49.2087,-123.9978,V9T 1C6
49.2092,-123.9972,V9T 1C7
49.2091,-123.9975,V9T 1C8
49.2063,-124.0025,V9T 1C9
49.2082,-123.9665,V9T 1E1
49.2068,-123.97,V9T 1E2
49.2121,-123.9579,V9T 1E3
49.2156,-123.9554,V9T 1E4
49.2132,-123.9564,V9T 1E5
49.2191,-123.9522,V9T 1E6
49.2182,-123.9542,V9T 1E7
49.2213,-123.9481,V9T 1E8
49.2238,-123.9515,V9T 1E9
49.2252,-123.954,V9T 1G1
49.226,-123.9562,V9T 1G2
49.2259,-123.9559,V9T 1G3
49.2299,-123.966,V9T 1G4
49.2098,-123.9657,V9T 1G5
49.209,-123.9676,V9T 1G6
49.2078,-123.9714,V9T 1G7
49.2084,-123.9702,V9T 1G8
49.2083,-123.9722,V9T 1G9
49.2086,-123.9726,V9T 1H1
49.2106,-123.9811,V9T 1H2
49.2104,-123.9805,V9T 1H3
49.2091,-123.9752,V9T 1H4
49.2091,-123.9757,V9T 1H5
49.2099,-123.9762,V9T 1H6
49.2103,-123.9835,V9T 1H7
49.2108,-123.9789,V9T 1H8
49.2114,-123.9772,V9T 1H9
49.2087,-123.9724,V9T 1J1
49.2094,-123.9723,V9T 1J2
49.2094,-123.9722,V9T 1J3
49.2092,-123.9688,V9T 1J4
49.2094,-123.969,V9T 1J5
49.2096,-123.9693,V9T 1J6
49.2095,-123.9692,V9T 1J7
49.2106,-123.9714,V9T 1J8
49.2112,-123.9724,V9T 1J9
49.2106,-123.9603,V9T 1K1
49.2114,-123.9543,V9T 1K2
49.2117,-123.9555,V9T 1K3
49.231,-124.0126,V9T 1K4
49.212,-123.9584,V9T 1K5
49.212,-123.959,V9T 1K6
49.2125,-123.9621,V9T 1K7
49.2125,-123.9615,V9T 1K8
49.2128,-123.9624,V9T 1K9
49.2119,-123.9598,V9T 1L1
49.2122,-123.9601,V9T 1L2
49.2122,-123.9601,V9T 1L3
49.2127,-123.9631,V9T 1L4
49.2156,-123.9547,V9T 1L5
49.2189,-123.9593,V9T 1L7
49.2192,-123.95,V9T 1L8
49.2179,-123.9469,V9T 1L9
49.2175,-123.9475,V9T 1M1
49.2203,-123.949,V9T 1M2
49.2197,-123.9514,V9T 1M3
49.2235,-123.9546,V9T 1M4
49.2226,-123.9507,V9T 1M5
49.2226,-123.9507,V9T 1M6
49.2245,-123.9554,V9T 1M7
49.2229,-123.9484,V9T 1M8
49.223,-123.9482,V9T 1M9
49.2262,-123.953,V9T 1N1
49.2258,-123.9533,V9T 1N2
49.2267,-123.9546,V9T 1N3
49.2264,-123.953,V9T 1N4
49.2303,-123.9669,V9T 1N5
49.207,-123.9737,V9T 1N7
49.2077,-123.9761,V9T 1N8
49.2113,-123.9707,V9T 1N9
49.2124,-123.975,V9T 1P1
49.2074,-123.9885,V9T 1P2
49.2074,-123.9894,V9T 1P3
49.2034,-123.9931,V9T 1P4
49.2035,-123.9932,V9T 1P5
49.2034,-123.9929,V9T 1P6
49.2034,-123.9929,V9T 1P7
49.204,-123.9923,V9T 1P8
49.2046,-123.9932,V9T 1P9
49.2036,-123.9954,V9T 1R1
49.2036,-123.9954,V9T 1R2
49.2037,-123.9926,V9T 1R3
49.2041,-123.9921,V9T 1R4
49.2039,-123.992,V9T 1R5
49.2044,-123.9966,V9T 1R6
49.2043,-123.9954,V9T 1R7
49.2043,-123.9954,V9T 1R8
49.2048,-123.9932,V9T 1R9
49.2069,-123.9948,V9T 1S1
49.2065,-123.9936,V9T 1S2
49.2063,-123.9935,V9T 1S3
49.206,-123.9941,V9T 1S4
49.2035,-123.9957,V9T 1S5
49.2067,-123.9952,V9T 1S6
49.2054,-123.9955,V9T 1S7
49.2075,-123.9952,V9T 1S8
49.2075,-123.9952,V9T 1S9
49.208,-123.9952,V9T 1T1
49.2084,-123.9951,V9T 1T2
49.2086,-123.9946,V9T 1T3
49.2103,-123.9943,V9T 1T4
49.2143,-123.9939,V9T 1T5
49.2153,-123.9932,V9T 1T6
49.2079,-123.9957,V9T 1T7
49.2066,-124.0004,V9T 1T8
49.2077,-123.9988,V9T 1T9
49.208,-123.9963,V9T 1V1
49.2072,-123.9954,V9T 1V2
49.2085,-123.9949,V9T 1V3
49.2063,-123.9962,V9T 1V4
49.2054,-123.9956,V9T 1V5
49.2077,-123.9969,V9T 1V6
49.2071,-123.9971,V9T 1V7
49.2071,-123.9971,V9T 1V8
49.2031,-123.9962,V9T 1V9
49.2505,-124.1431,V9T 1W1
49.2046,-124.0023,V9T 1W2
49.2073,-124.0165,V9T 1W5
49.2077,-124.0185,V9T 1W6
49.2121,-123.9849,V9T 1W8
49.2119,-123.9849,V9T 1W9
49.2267,-124.0391,V9T 1X1
49.2359,-124.0454,V9T 1X2
49.2059,-124.002,V9T 1X3
49.2072,-124.0047,V9T 1X5
49.206,-124.0022,V9T 1X6
49.2086,-124.0095,V9T 1X7
49.208,-124.0075,V9T 1X8
49.2084,-124.0095,V9T 1X9
49.2089,-124.011,V9T 1Y1
49.2087,-124.0127,V9T 1Y3
49.2088,-124.012,V9T 1Y4
49.2084,-124.0138,V9T 1Y5
49.208,-124.0149,V9T 1Y6
49.208,-124.0149,V9T 1Y7
49.2077,-124.0154,V9T 1Y8
49.2079,-124.0168,V9T 1Y9
49.2075,-124.0164,V9T 1Z1
49.2081,-124.017,V9T 1Z2
49.2083,-124.0175,V9T 1Z3
49.2089,-124.0193,V9T 1Z4
49.2088,-124.019,V9T 1Z5
49.2066,-124.0118,V9T 1Z6
49.2068,-124.011,V9T 1Z7
49.2069,-124.0124,V9T 1Z8
49.2072,-124.013,V9T 1Z9
49.2073,-124.0141,V9T 2A1
49.2078,-124.015,V9T 2A2
49.2081,-124.0153,V9T 2A3
49.2082,-124.0156,V9T 2A4
49.2081,-124.0157,V9T 2A5
49.2093,-124.0182,V9T 2A6
49.2088,-124.0172,V9T 2A7
49.2094,-124.0184,V9T 2A8
49.2097,-124.019,V9T 2A9
49.2066,-124.0084,V9T 2B1
49.2066,-124.0083,V9T 2B2
49.2071,-124.0102,V9T 2B3
49.2074,-124.0118,V9T 2B4
49.2079,-124.0126,V9T 2B5
49.2082,-124.0139,V9T 2B6
49.2086,-124.015,V9T 2B7
49.2094,-124.0166,V9T 2B8
49.2097,-124.0172,V9T 2B9
49.2073,-124.0081,V9T 2C1
49.2079,-124.0098,V9T 2C2
49.2077,-124.0098,V9T 2C3
49.2082,-124.0114,V9T 2C4
49.2092,-124.014,V9T 2C5
49.2095,-124.0146,V9T 2C6
49.2093,-124.0187,V9T 2C8
49.2089,-124.0168,V9T 2C9
49.2078,-124.0158,V9T 2E1
49.2089,-124.0143,V9T 2E3
49.2071,-124.0143,V9T 2E4
49.2075,-124.0136,V9T 2E5
49.2083,-124.0127,V9T 2E6
49.2067,-124.0121,V9T 2E7
49.2072,-124.0121,V9T 2E8
49.2075,-124.0119,V9T 2E9
49.2078,-124.0117,V9T 2G1
49.207,-124.0101,V9T 2G2
49.207,-124.0104,V9T 2G3
49.208,-124.0095,V9T 2G4
49.2067,-124.0081,V9T 2G6
49.2074,-124.0078,V9T 2G7
49.2088,-124.0063,V9T 2G8
49.2089,-124.0063,V9T 2G9
49.2029,-124.0064,V9T 2H1
49.2087,-124.0261,V9T 2H2
49.2087,-124.0235,V9T 2H3
49.2138,-124.0301,V9T 2H5
49.2108,-124.0327,V9T 2H7
49.2112,-124.0341,V9T 2H8
49.2141,-124.038,V9T 2H9
49.2166,-124.0389,V9T 2J1
49.2174,-124.0371,V9T 2J2
49.2146,-124.0402,V9T 2J3
49.2149,-124.0403,V9T 2J4
49.2164,-124.0395,V9T 2J5
49.2177,-124.0406,V9T 2J6
49.218,-124.041,V9T 2J7
49.2164,-124.0391,V9T 2J8
49.2165,-124.0386,V9T 2J9
49.2179,-124.0416,V9T 2K2
49.2189,-124.0419,V9T 2K3
49.2139,-124.0259,V9T 2K4
49.2165,-124.0363,V9T 2K5
49.2157,-124.0349,V9T 2K6
49.2152,-124.0307,V9T 2K7
49.2152,-124.0308,V9T 2K8
49.217,-124.0355,V9T 2K9
49.2184,-124.038,V9T 2L1
49.2179,-124.0373,V9T 2L2
49.2189,-124.0389,V9T 2L3
49.2196,-124.0397,V9T 2L4
49.2225,-124.0417,V9T 2L5
49.2265,-124.0431,V9T 2L6
49.2271,-124.0433,V9T 2L7
49.2325,-124.0467,V9T 2L8
49.2341,-124.0467,V9T 2L9
49.2183,-124.0367,V9T 2M1
49.2182,-124.0365,V9T 2M2
49.2183,-124.0355,V9T 2M3
49.2183,-124.0355,V9T 2M4
49.2216,-124.0367,V9T 2M5
49.2229,-124.0378,V9T 2M6
49.2205,-124.0363,V9T 2M7
49.2206,-124.0369,V9T 2M8
49.2185,-124.0386,V9T 2M9
49.2185,-124.0386,V9T 2N1
49.2193,-124.0393,V9T 2N2
49.221,-124.0419,V9T 2N3
49.2207,-124.0407,V9T 2N4
49.222,-124.0406,V9T 2N5
49.2221,-124.0405,V9T 2N6
49.2255,-124.0395,V9T 2N7
49.227,-124.0405,V9T 2N8
49.2283,-124.042,V9T 2N9
49.2269,-124.0443,V9T 2P1
49.2269,-124.0443,V9T 2P2
49.2112,-123.9908,V9T 2P3
49.2113,-123.9905,V9T 2P4
49.2131,-123.9959,V9T 2P5
49.2131,-123.9963,V9T 2P6
49.2117,-124.0025,V9T 2P7
49.2117,-124.0025,V9T 2P8
49.2124,-123.9998,V9T 2P9
49.2116,-124.0029,V9T 2R1
49.2117,-124.0029,V9T 2R2
49.2127,-124.0015,V9T 2R3
49.2126,-124.0013,V9T 2R4
49.2137,-123.9991,V9T 2R5
49.2136,-123.9993,V9T 2R6
49.2118,-124.0006,V9T 2R7
49.2133,-124.001,V9T 2R8
49.2128,-124.0009,V9T 2R9
49.2118,-124.0025,V9T 2S1
49.2126,-124.0051,V9T 2S2
49.2111,-124.0029,V9T 2S3
49.2102,-124.003,V9T 2S4
49.2115,-124.0032,V9T 2S5
49.2155,-124.0052,V9T 2S6
49.2156,-124.0051,V9T 2S7
49.2103,-123.9973,V9T 2S8
49.2092,-123.9973,V9T 2S9
49.2121,-123.9982,V9T 2T1
49.2112,-123.9979,V9T 2T2
49.2133,-123.9985,V9T 2T3
49.2139,-123.9985,V9T 2T4
49.2157,-124.0013,V9T 2T5
49.2168,-124.0078,V9T 2T6
49.2162,-124.0053,V9T 2T7
49.2168,-124.0076,V9T 2T8
49.2169,-124.0108,V9T 2T9
49.217,-124.0082,V9T 2V1
49.2166,-124.0087,V9T 2V2
49.2161,-124.0116,V9T 2V3
49.2158,-124.0101,V9T 2V4
49.2155,-123.9939,V9T 2V5
49.2149,-123.9967,V9T 2V6
49.2141,-123.9984,V9T 2V7
49.2163,-123.9978,V9T 2V8
49.215,-123.9978,V9T 2V9
49.2167,-123.9994,V9T 2W1
49.2167,-123.9989,V9T 2W2
49.2097,-123.9953,V9T 2W3
49.2114,-123.9957,V9T 2W4
49.2125,-123.9962,V9T 2W5
49.2118,-123.9966,V9T 2W6
49.2099,-123.9986,V9T 2W7
49.2111,-123.998,V9T 2W8
49.2112,-123.9977,V9T 2W9
49.2117,-123.9966,V9T 2X1
49.2102,-123.9886,V9T 2X2
49.2106,-123.9886,V9T 2X3
49.2115,-123.9888,V9T 2X4
49.2075,-123.9883,V9T 2X5
49.2074,-123.9884,V9T 2X6
49.2074,-123.9883,V9T 2X7
49.2089,-123.9853,V9T 2X8
49.2087,-123.9855,V9T 2X9
49.2085,-123.9842,V9T 2Y1
49.2064,-123.9835,V9T 2Y2
49.2075,-123.9836,V9T 2Y3
49.2074,-123.9822,V9T 2Y4
49.2064,-123.9823,V9T 2Y5
49.2085,-123.9723,V9T 2Y6
49.208,-123.9718,V9T 2Y7
49.2167,-123.9987,V9T 2Y8
49.2173,-124.0074,V9T 2Y9
49.2172,-124.0024,V9T 2Z1
49.2136,-124.0338,V9T 2Z2
49.2139,-124.0357,V9T 2Z3
49.214,-124.0404,V9T 2Z4
49.214,-124.0377,V9T 2Z5
49.2095,-123.9894,V9T 2Z6
49.2062,-123.9728,V9T 2Z7
49.2064,-123.9771,V9T 2Z8
49.2062,-123.9772,V9T 2Z9
49.2064,-123.9784,V9T 3A1
49.2062,-123.9787,V9T 3A2
49.2062,-123.9798,V9T 3A3
49.2064,-123.9823,V9T 3A4
49.2062,-123.9854,V9T 3A5
49.2063,-123.983,V9T 3A6
49.2068,-123.9931,V9T 3A7
49.2067,-123.993,V9T 3A8
49.2077,-123.9933,V9T 3A9
49.2079,-123.993,V9T 3B1
49.2065,-123.9919,V9T 3B2
49.2067,-123.9922,V9T 3B3
49.2076,-123.9936,V9T 3B4
49.2077,-123.9939,V9T 3B5
49.2271,-124.0434,V9T 3B6
49.227,-124.0423,V9T 3B7
49.2272,-124.0432,V9T 3B8
49.2288,-123.9627,V9T 3B9
49.2062,-123.9721,V9T 3C1
49.2096,-124.0296,V9T 3C2
49.2099,-123.9762,V9T 3C3
49.2063,-123.9903,V9T 3C4
49.2065,-123.9905,V9T 3C5
49.2067,-123.9888,V9T 3C6
49.2065,-123.9905,V9T 3C7
49.2102,-123.9848,V9T 3C8
49.2111,-123.9849,V9T 3C9
49.2129,-123.9456,V9T 3E1
49.2123,-123.9456,V9T 3E2
49.2061,-123.9976,V9T 3E3
49.2198,-123.9505,V9T 3E4
49.2193,-123.9516,V9T 3E5
49.2305,-123.967,V9T 3E6
49.2203,-123.9517,V9T 3E7
49.2204,-123.9492,V9T 3E8
49.2067,-123.9889,V9T 3E9
49.2193,-123.9517,V9T 3G1
49.2062,-123.9885,V9T 3G2
49.2295,-123.9646,V9T 3G3
49.2106,-123.9603,V9T 3G4
49.2174,-124.0101,V9T 3G5
49.2064,-123.9918,V9T 3G6
49.2063,-123.9917,V9T 3G7
49.2041,-123.9921,V9T 3G8
49.2044,-123.9914,V9T 3G9
49.2097,-123.9671,V9T 3H1
49.2094,-123.9678,V9T 3H2
49.2049,-123.9958,V9T 3H3
49.2199,-124.0436,V9T 3H4
49.2188,-124.0438,V9T 3H5
49.213,-123.994,V9T 3H6
49.2197,-123.9472,V9T 3H7
49.2062,-123.9741,V9T 3H8
49.2062,-124.0083,V9T 3H9
49.214,-124.0362,V9T 3J1
49.2156,-124.0389,V9T 3J2
49.2157,-124.0389,V9T 3J3
49.2099,-124.0295,V9T 3J4
49.2203,-123.9483,V9T 3J5
49.2107,-123.9684,V9T 3J6
49.2071,-124.0153,V9T 3J7
49.198,-124.0057,V9T 3J8
49.1974,-124.0055,V9T 3J9
49.199,-124.0158,V9T 3K1
49.2003,-124.0186,V9T 3K2
49.2014,-124.0215,V9T 3K3
49.2017,-124.0216,V9T 3K4
49.201,-124.015,V9T 3K5
49.2002,-124.0157,V9T 3K6
49.1971,-123.9966,V9T 3K7
49.1945,-123.9935,V9T 3K8
49.1973,-123.9974,V9T 3K9
49.1984,-123.9981,V9T 3L1
49.2002,-123.9996,V9T 3L2
49.2014,-124.0002,V9T 3L3
49.2028,-124.0015,V9T 3L4
49.1995,-123.9995,V9T 3L5
49.202,-124.0063,V9T 3L6
49.2003,-124.0137,V9T 3L7
49.2003,-124.0137,V9T 3L8
49.1962,-124.0158,V9T 3L9
49.2008,-124.0251,V9T 3M1
49.2017,-124.0232,V9T 3M2
49.2039,-124.0049,V9T 3M3
49.2028,-124.0065,V9T 3M4
49.1994,-123.9999,V9T 3M5
49.1991,-124.0055,V9T 3M6
49.1992,-124.0087,V9T 3M7
49.1992,-124.0116,V9T 3M8
49.1992,-124.0117,V9T 3M9
49.1992,-124.0138,V9T 3N1
49.2002,-124.0149,V9T 3N2
49.2019,-124.0179,V9T 3N3
49.2024,-124.0186,V9T 3N4
49.2021,-124.0183,V9T 3N5
49.2038,-124.0202,V9T 3N6
49.198,-123.9982,V9T 3N7
49.2028,-124.0186,V9T 3N8
49.1981,-124.0156,V9T 3N9
49.1981,-124.0156,V9T 3P1
49.1994,-124.012,V9T 3P2
49.1958,-124.0141,V9T 3P3
49.1958,-124.0141,V9T 3P4
49.1976,-124.0141,V9T 3P5
49.1976,-124.0141,V9T 3P6
49.1981,-124.0141,V9T 3P7
49.1979,-124.0084,V9T 3P8
49.1967,-124.0084,V9T 3P9
49.1969,-124.0115,V9T 3R1
49.1966,-124.0081,V9T 3R2
49.1966,-124.0091,V9T 3R3
49.1962,-123.9992,V9T 3R4
49.1948,-123.996,V9T 3R5
49.1955,-124.0071,V9T 3R6
49.1963,-123.9986,V9T 3R7
49.1955,-124.0139,V9T 3R8
49.1955,-124.0112,V9T 3R9
49.1956,-124.0143,V9T 3S1
49.195,-124.0177,V9T 3S2
49.1964,-124.0077,V9T 3S4
49.1975,-124.0127,V9T 3S5
49.1969,-124.0143,V9T 3S6
49.1969,-124.0167,V9T 3S7
49.1969,-124.0159,V9T 3S8
49.1971,-123.9975,V9T 3S9
49.197,-124.0195,V9T 3T1
49.1972,-124.0196,V9T 3T2
49.198,-124.0177,V9T 3T3
49.198,-124.0143,V9T 3T4
49.198,-124.0143,V9T 3T5
49.1979,-124.0158,V9T 3T6
49.199,-124.0188,V9T 3T7
49.2004,-124.0217,V9T 3T8
49.1998,-124.0203,V9T 3T9
49.2141,-124.037,V9T 3V1
49.2115,-123.9774,V9T 3V2
49.2121,-123.9769,V9T 3V3
49.2115,-123.9819,V9T 3V4
49.216,-124.0112,V9T 3V5
49.2151,-124.0116,V9T 3V6
49.2151,-124.0114,V9T 3V7
49.2137,-124.008,V9T 3V8
49.2146,-124.011,V9T 3V9
49.2147,-124.0113,V9T 3W1
49.2128,-123.9945,V9T 3W2
49.2132,-123.9942,V9T 3W3
49.1951,-124.0152,V9T 3W4
49.1967,-124.0098,V9T 3W5
49.2155,-124.0134,V9T 3W6
49.2019,-124.0189,V9T 3W7
49.2009,-124.0253,V9T 3W8
49.2017,-124.0259,V9T 3W9
49.2026,-124.0262,V9T 3X1
49.1969,-124.0113,V9T 3X2
49.204,-124.0045,V9T 3X3
49.2175,-124.0101,V9T 3X4
49.2177,-124.0095,V9T 3X5
49.2175,-124.0086,V9T 3X6
49.2064,-124.0125,V9T 3X7
49.2199,-123.9471,V9T 3X8
49.2024,-124.0265,V9T 3X9
49.2154,-124.0098,V9T 3Y1
49.2137,-124.0373,V9T 3Y2
49.2029,-124.0041,V9T 3Y3
49.2029,-124.0079,V9T 3Y4
49.2135,-124.0375,V9T 3Y5
49.2086,-124.0033,V9T 3Y6
49.2067,-124.0036,V9T 3Y7
49.2141,-124.038,V9T 3Y8
49.2013,-124.0259,V9T 3Y9
49.2085,-124.0049,V9T 3Z1
49.2183,-123.951,V9T 3Z2
49.2108,-123.9686,V9T 3Z3
49.2092,-123.9695,V9T 3Z4
49.216,-124.015,V9T 3Z5
49.2131,-124.0398,V9T 3Z6
49.2131,-124.0397,V9T 3Z7
49.2097,-123.9719,V9T 3Z8
49.2115,-123.9732,V9T 3Z9
49.2111,-123.9728,V9T 4A1
49.2109,-123.9726,V9T 4A2
49.2112,-123.9728,V9T 4A3
49.2114,-123.9738,V9T 4A4
49.2114,-123.9753,V9T 4A5
49.2131,-123.9752,V9T 4A6
49.212,-123.9718,V9T 4A7
49.2297,-123.9672,V9T 4A8
49.2112,-123.9776,V9T 4A9
49.2059,-123.9977,V9T 4B1
49.2058,-123.9987,V9T 4B2
49.2172,-124.0135,V9T 4B3
49.208,-124.0022,V9T 4B5
49.2126,-123.975,V9T 4B6
49.2085,-123.9993,V9T 4B7
49.2127,-124.0293,V9T 4B8
49.1975,-124.0098,V9T 4B9
49.2056,-123.9998,V9T 4C1
49.2162,-124.0161,V9T 4C2
49.2169,-124.0135,V9T 4C3
49.2172,-124.0147,V9T 4C4
49.2185,-124.0164,V9T 4C5
49.2187,-124.0162,V9T 4C6
49.2054,-123.9973,V9T 4C7
49.2032,-123.9906,V9T 4C8
49.2037,-123.9868,V9T 4C9
49.2046,-123.9876,V9T 4E1
49.2184,-124.015,V9T 4E2
49.2165,-124.0159,V9T 4E3
49.2041,-123.99,V9T 4E4
49.2185,-124.0159,V9T 4E5
49.2164,-123.9498,V9T 4E6
49.217,-123.9496,V9T 4E7
49.2042,-123.9873,V9T 4E8
49.2126,-123.994,V9T 4E9
49.2121,-123.9753,V9T 4G1
49.2166,-124.0134,V9T 4G2
49.2189,-124.01,V9T 4G3
49.2173,-124.0059,V9T 4G4
49.2191,-124.0096,V9T 4G5
49.2266,-123.9527,V9T 4G6
49.2174,-123.9482,V9T 4G7
49.2161,-123.9484,V9T 4G8
49.2122,-124.008,V9T 4G9
49.2169,-124.0102,V9T 4H1
49.2051,-123.988,V9T 4H2
49.2159,-124.0136,V9T 4H3
49.2023,-124.0063,V9T 4H4
49.224,-123.9568,V9T 4H5
49.2179,-124.0187,V9T 4H7
49.2183,-124.0195,V9T 4H8
49.2186,-124.0155,V9T 4H9
49.2032,-123.9893,V9T 4J1
49.1975,-124.0003,V9T 4J2
49.1982,-124.0003,V9T 4J3
49.197,-124.0015,V9T 4J4
49.2047,-123.9879,V9T 4J5
49.2044,-123.9988,V9T 4J6
49.2192,-124.0192,V9T 4J7
49.2187,-124.0198,V9T 4J8
49.2208,-124.0195,V9T 4J9
49.2199,-124.0184,V9T 4K1
49.2191,-124.0182,V9T 4K2
49.2126,-123.9687,V9T 4K3
49.2122,-123.9679,V9T 4K4
49.217,-124.0159,V9T 4K5
49.2151,-124.0252,V9T 4K6
49.2179,-124.0175,V9T 4K7
49.2112,-123.9681,V9T 4K8
49.212,-123.9692,V9T 4K9
49.2158,-123.9479,V9T 4L1
49.2117,-123.9686,V9T 4L2
49.2111,-123.9683,V9T 4L3
49.2124,-123.9644,V9T 4L4
49.2118,-123.9643,V9T 4L5
49.2129,-123.9772,V9T 4L6
49.1992,-124.0068,V9T 4L7
49.215,-124.0124,V9T 4L8
49.2135,-124.0095,V9T 4L9
49.2035,-123.9876,V9T 4M1
49.2245,-123.9577,V9T 4M3
49.2187,-124.021,V9T 4M5
49.2191,-124.0217,V9T 4M6
49.2115,-123.9654,V9T 4M7
49.2141,-124.043,V9T 4M8
49.2159,-124.0153,V9T 4M9
49.2088,-124.017,V9T 4N1
49.1983,-124.0034,V9T 4N2
49.1975,-124.0031,V9T 4N3
49.2121,-123.9676,V9T 4N4
49.212,-123.9886,V9T 4N5
49.1973,-124.0028,V9T 4N6
49.1981,-124.0034,V9T 4N7
49.2196,-124.0185,V9T 4N9
49.1988,-124.0036,V9T 4P1
49.2048,-123.9883,V9T 4P2
49.2161,-124.0172,V9T 4P3
49.2192,-124.0185,V9T 4P4
49.204,-123.9902,V9T 4P5
49.2035,-123.9889,V9T 4P6
49.2183,-123.9505,V9T 4P8
49.2246,-123.9578,V9T 4R1
49.2143,-123.9939,V9T 4R2
49.2206,-124.0179,V9T 4R3
49.2187,-124.0152,V9T 4R4
49.2198,-124.0106,V9T 4R5
49.2199,-124.0134,V9T 4R6
49.2199,-124.0115,V9T 4R7
49.2199,-124.0136,V9T 4R8
49.2198,-124.0124,V9T 4R9
49.223,-124.0423,V9T 4S1
49.2033,-123.989,V9T 4S2
49.2143,-123.9625,V9T 4S4
49.2132,-123.9613,V9T 4S5
49.2072,-124.0005,V9T 4S6
49.2223,-124.031,V9T 4S7
49.2215,-124.0302,V9T 4S8
49.2219,-124.0305,V9T 4S9
49.2132,-123.963,V9T 4T1
49.2153,-123.9796,V9T 4T3
49.2157,-123.9778,V9T 4T4
49.2175,-123.9512,V9T 4T6
49.2386,-124.0494,V9T 4T7
49.2043,-123.9972,V9T 4T8
49.2167,-124.0403,V9T 4T9
49.2046,-123.9867,V9T 4V1
49.2191,-124.01,V9T 4V2
49.2022,-124.0245,V9T 4V3
49.2064,-123.9873,V9T 4V5
49.2063,-123.986,V9T 4V6
49.1996,-124.024,V9T 4V8
49.2042,-124.0186,V9T 4V9
49.2085,-124.0072,V9T 4W2
49.1999,-124.0249,V9T 4W4
49.2145,-123.9471,V9T 4W5
49.22,-124.0135,V9T 4W6
49.2078,-124.0018,V9T 4X1
49.2114,-124.012,V9T 4X5
49.2139,-124.0151,V9T 4X7
49.2127,-124.0123,V9T 4Y1
49.213,-124.0154,V9T 4Y2
49.2166,-123.9467,V9T 4Y6
49.2098,-123.9948,V9T 4Y7
49.2142,-123.9787,V9T 4Y8
49.1984,-124.0115,V9T 4Y9
49.2159,-124.0455,V9T 4Z3
49.2174,-124.0229,V9T 4Z4
49.2091,-124.0068,V9T 4Z6
49.2099,-123.9888,V9T 4Z7
49.2215,-123.9581,V9T 5A1
49.2084,-124.0174,V9T 5A2
49.2029,-124.0065,V9T 5A3
49.2144,-124.0198,V9T 5A4
49.2046,-123.9906,V9T 5A5
49.1991,-124.0066,V9T 5A6
49.2305,-123.9683,V9T 5A8
49.2308,-123.9723,V9T 5A9
49.2312,-123.9751,V9T 5B1
49.2354,-123.9743,V9T 5B3
49.2316,-123.9855,V9T 5B4
49.2336,-123.9931,V9T 5B5
49.234,-123.9942,V9T 5B6
49.2311,-123.9869,V9T 5B7
49.2307,-123.985,V9T 5B8
49.23,-123.9836,V9T 5B9
49.2303,-123.9828,V9T 5C1
49.2279,-123.9786,V9T 5C2
49.2284,-123.9795,V9T 5C3
49.2278,-123.9785,V9T 5C4
49.2275,-123.9808,V9T 5C5
49.2273,-123.9857,V9T 5C6
49.2271,-123.9838,V9T 5C7
49.2274,-123.9863,V9T 5C8
49.2273,-123.9833,V9T 5C9
49.2279,-123.9859,V9T 5E1
49.2272,-123.9846,V9T 5E2
49.2297,-123.9975,V9T 5E3
49.2298,-123.9986,V9T 5E4
49.2298,-124.0002,V9T 5E5
49.2298,-123.9998,V9T 5E6
49.2299,-124.0008,V9T 5E7
49.2301,-124.0027,V9T 5E8
49.2301,-124.0062,V9T 5E9
49.2308,-124,V9T 5G1
49.2303,-124.0037,V9T 5G2
49.2297,-124.0079,V9T 5G3
49.2298,-124.0078,V9T 5G4
49.2302,-124.0069,V9T 5G5
49.2302,-124.0069,V9T 5G6
49.2292,-124.011,V9T 5G7
49.2297,-124.0109,V9T 5G8
49.2294,-124.0113,V9T 5G9
49.2288,-124.0114,V9T 5H1
49.2289,-124.011,V9T 5H2
49.228,-124.0139,V9T 5H3
49.2289,-124.0181,V9T 5H4
49.2168,-123.9468,V9T 5H5
49.2082,-124.0117,V9T 5H8
49.2085,-124.0114,V9T 5H9
49.2111,-124.0028,V9T 5J1
49.2197,-124.015,V9T 5J2
49.1961,-124.0078,V9T 5J4
49.2057,-123.9883,V9T 5J6
49.2139,-124.0207,V9T 5J7
49.2211,-123.9538,V9T 5J8
49.2207,-123.9576,V9T 5K1
49.2196,-124.0152,V9T 5K2
49.2083,-124.0123,V9T 5K3
49.2028,-124.0054,V9T 5K4
49.2157,-124.0176,V9T 5K5
49.2161,-124.018,V9T 5K6
49.2072,-124.0013,V9T 5K7
